LLPerWijk_Jaar,LLPerWijk_Brin,LLPerWijk_WijkNr,LLPerWijk_Onderbouw,LLPerWijk_Bovenbouw,LLPerWijk_Totaal,LLPerWijk_InvoerWie,LLPerWijk_InvoerWanneer
2008,21NC00,104,1,0,1,eneheuvel,26-09-11
2008,21NC00,110,2,0,2,eneheuvel,26-09-11
2008,21NC00,208,0,1,1,eneheuvel,26-09-11
2008,21NC00,211,7,0,7,eneheuvel,26-09-11
2008,21NC00,212,5,6,11,eneheuvel,26-09-11
2008,21NC00,213,54,58,112,eneheuvel,26-09-11
2008,21NC00,214,5,6,11,eneheuvel,26-09-11
2008,21NC00,303,1,0,1,eneheuvel,26-09-11
2008,21NC00,309,0,1,1,eneheuvel,26-09-11
2008,21NC00,9999,2,1,3,eneheuvel,26-09-11
2008,21ND00,102,1,1,2,eneheuvel,26-09-11
2008,21ND00,201,0,1,1,eneheuvel,26-09-11
2008,21ND00,202,2,0,2,eneheuvel,26-09-11
2008,21ND00,208,0,1,1,eneheuvel,26-09-11
2008,21ND00,209,1,0,1,eneheuvel,26-09-11
2008,21ND00,211,11,13,24,eneheuvel,26-09-11
2008,21ND00,212,3,5,8,eneheuvel,26-09-11
2008,21ND00,213,64,83,147,eneheuvel,26-09-11
2008,21ND00,302,0,1,1,eneheuvel,26-09-11
2008,21ND00,304,0,1,1,eneheuvel,26-09-11
2008,21ND00,312,0,1,1,eneheuvel,26-09-11
2008,21ND00,402,1,0,1,eneheuvel,26-09-11
2008,22KP00,202,2,0,2,eneheuvel,26-09-11
2008,22KP00,203,1,1,2,eneheuvel,26-09-11
2008,22KP00,204,2,0,2,eneheuvel,26-09-11
2008,22KP00,207,1,3,4,eneheuvel,26-09-11
2008,22KP00,208,1,0,1,eneheuvel,26-09-11
2008,22KP00,210,2,0,2,eneheuvel,26-09-11
2008,22KP00,211,2,0,2,eneheuvel,26-09-11
2008,22KP00,301,1,1,2,eneheuvel,26-09-11
2008,22KP00,302,3,5,8,eneheuvel,26-09-11
2008,22KP00,303,3,3,6,eneheuvel,26-09-11
2008,22KP00,304,2,5,7,eneheuvel,26-09-11
2008,22KP00,306,0,3,3,eneheuvel,26-09-11
2008,22KP00,307,0,1,1,eneheuvel,26-09-11
2008,22KP00,308,3,8,11,eneheuvel,26-09-11
2008,22KP00,309,117,153,270,eneheuvel,26-09-11
2008,22KP00,310,5,5,10,eneheuvel,26-09-11
2008,22KP00,311,13,21,34,eneheuvel,26-09-11
2008,22KP00,312,4,3,7,eneheuvel,26-09-11
2008,22KP00,9999,2,2,4,eneheuvel,26-09-11
2008,22KQ00,201,2,0,2,eneheuvel,26-09-11
2008,22KQ00,205,0,2,2,eneheuvel,26-09-11
2008,22KQ00,206,1,0,1,eneheuvel,26-09-11
2008,22KQ00,209,0,2,2,eneheuvel,26-09-11
2008,22KQ00,210,63,106,169,eneheuvel,26-09-11
2008,22KQ00,211,0,2,2,eneheuvel,26-09-11
2008,22KQ00,212,1,0,1,eneheuvel,26-09-11
2008,22KQ00,214,0,2,2,eneheuvel,26-09-11
2008,22KQ00,215,0,1,1,eneheuvel,26-09-11
2008,22KQ00,216,0,2,2,eneheuvel,26-09-11
2008,22KQ00,307,0,1,1,eneheuvel,26-09-11
2008,22KQ00,312,1,0,1,eneheuvel,26-09-11
2008,23EP00,202,0,2,2,eneheuvel,26-09-11
2008,23EP00,212,24,41,65,eneheuvel,26-09-11
2008,23EP00,213,6,8,14,eneheuvel,26-09-11
2008,23EP00,214,1,2,3,eneheuvel,26-09-11
2008,23EP00,216,0,1,1,eneheuvel,26-09-11
2008,23EP00,303,0,1,1,eneheuvel,26-09-11
2008,23ER00,108,0,1,1,eneheuvel,26-09-11
2008,23ER00,201,1,0,1,eneheuvel,26-09-11
2008,23ER00,203,0,1,1,eneheuvel,26-09-11
2008,23ER00,210,1,0,1,eneheuvel,26-09-11
2008,23ER00,212,72,92,164,eneheuvel,26-09-11
2008,23ER00,213,2,0,2,eneheuvel,26-09-11
2008,23ER00,214,3,3,6,eneheuvel,26-09-11
2008,23ER00,303,0,1,1,eneheuvel,26-09-11
2008,23ET00,201,1,0,1,eneheuvel,26-09-11
2008,23ET00,203,1,0,1,eneheuvel,26-09-11
2008,23ET00,204,1,0,1,eneheuvel,26-09-11
2008,23ET00,208,0,2,2,eneheuvel,26-09-11
2008,23ET00,210,0,1,1,eneheuvel,26-09-11
2008,23ET00,214,1,1,2,eneheuvel,26-09-11
2008,23ET00,301,0,1,1,eneheuvel,26-09-11
2008,23ET00,302,0,2,2,eneheuvel,26-09-11
2008,23ET00,304,0,1,1,eneheuvel,26-09-11
2008,23ET00,306,2,7,9,eneheuvel,26-09-11
2008,23ET00,307,4,8,12,eneheuvel,26-09-11
2008,23ET00,308,61,90,151,eneheuvel,26-09-11
2008,23ET00,309,7,7,14,eneheuvel,26-09-11
2008,23ET00,310,0,1,1,eneheuvel,26-09-11
2008,23ET00,311,2,2,4,eneheuvel,26-09-11
2008,23ET00,312,6,3,9,eneheuvel,26-09-11
2008,23ET00,9999,1,0,1,eneheuvel,26-09-11
2008,23EU00,105,0,1,1,eneheuvel,26-09-11
2008,23EU00,207,2,0,2,eneheuvel,26-09-11
2008,23EU00,208,0,1,1,eneheuvel,26-09-11
2008,23EU00,301,0,2,2,eneheuvel,26-09-11
2008,23EU00,303,1,1,2,eneheuvel,26-09-11
2008,23EU00,305,0,6,6,eneheuvel,26-09-11
2008,23EU00,306,102,96,198,eneheuvel,26-09-11
2008,23EU00,307,6,6,12,eneheuvel,26-09-11
2008,23EU00,308,1,2,3,eneheuvel,26-09-11
2008,23EU00,309,2,0,2,eneheuvel,26-09-11
2008,23EU00,310,0,1,1,eneheuvel,26-09-11
2008,23EU00,311,0,1,1,eneheuvel,26-09-11
2008,23EU00,313,0,1,1,eneheuvel,26-09-11
2008,23EU00,402,0,1,1,eneheuvel,26-09-11
2008,23EU00,9999,1,2,3,eneheuvel,26-09-11
2008,23EV00,102,0,1,1,eneheuvel,26-09-11
2008,23EV00,201,0,1,1,eneheuvel,26-09-11
2008,23EV00,203,0,1,1,eneheuvel,26-09-11
2008,23EV00,207,1,1,2,eneheuvel,26-09-11
2008,23EV00,208,0,1,1,eneheuvel,26-09-11
2008,23EV00,209,1,0,1,eneheuvel,26-09-11
2008,23EV00,210,12,8,20,eneheuvel,26-09-11
2008,23EV00,211,9,9,18,eneheuvel,26-09-11
2008,23EV00,212,109,127,236,eneheuvel,26-09-11
2008,23EV00,213,28,25,53,eneheuvel,26-09-11
2008,23EV00,214,2,2,4,eneheuvel,26-09-11
2008,23EV00,216,0,2,2,eneheuvel,26-09-11
2008,23EV00,302,1,0,1,eneheuvel,26-09-11
2008,23EV00,304,0,1,1,eneheuvel,26-09-11
2008,23EV00,307,1,1,2,eneheuvel,26-09-11
2008,23EV00,9999,1,0,1,eneheuvel,26-09-11
2008,23EY00,103,1,0,1,eneheuvel,26-09-11
2008,23EY00,201,1,1,2,eneheuvel,26-09-11
2008,23EY00,206,1,1,2,eneheuvel,26-09-11
2008,23EY00,208,2,1,3,eneheuvel,26-09-11
2008,23EY00,209,2,2,4,eneheuvel,26-09-11
2008,23EY00,210,8,9,17,eneheuvel,26-09-11
2008,23EY00,211,15,9,24,eneheuvel,26-09-11
2008,23EY00,212,114,135,249,eneheuvel,26-09-11
2008,23EY00,213,31,21,52,eneheuvel,26-09-11
2008,23EY00,214,4,2,6,eneheuvel,26-09-11
2008,23EY00,215,2,0,2,eneheuvel,26-09-11
2008,23EY00,216,0,1,1,eneheuvel,26-09-11
2008,23EY00,302,1,0,1,eneheuvel,26-09-11
2008,23EY00,304,0,1,1,eneheuvel,26-09-11
2008,23EY00,305,1,0,1,eneheuvel,26-09-11
2008,23EY00,502,0,1,1,eneheuvel,26-09-11
2008,23EY00,9999,4,1,5,eneheuvel,26-09-11
2008,23ZU00,110,1,0,1,eneheuvel,26-09-11
2008,23ZU00,202,74,79,153,eneheuvel,26-09-11
2008,23ZU00,203,5,8,13,eneheuvel,26-09-11
2008,23ZU00,204,52,53,105,eneheuvel,26-09-11
2008,23ZU00,205,93,97,190,eneheuvel,26-09-11
2008,23ZU00,206,2,1,3,eneheuvel,26-09-11
2008,23ZU00,207,30,14,44,eneheuvel,26-09-11
2008,23ZU00,208,16,22,38,eneheuvel,26-09-11
2008,23ZU00,209,1,0,1,eneheuvel,26-09-11
2008,23ZU00,210,2,2,4,eneheuvel,26-09-11
2008,23ZU00,211,1,3,4,eneheuvel,26-09-11
2008,23ZU00,212,0,2,2,eneheuvel,26-09-11
2008,23ZU00,213,1,0,1,eneheuvel,26-09-11
2008,23ZU00,214,0,2,2,eneheuvel,26-09-11
2008,23ZU00,215,0,2,2,eneheuvel,26-09-11
2008,23ZU00,216,4,1,5,eneheuvel,26-09-11
2008,23ZU00,302,0,1,1,eneheuvel,26-09-11
2008,23ZU00,303,0,5,5,eneheuvel,26-09-11
2008,23ZU00,306,2,0,2,eneheuvel,26-09-11
2008,23ZU00,307,0,1,1,eneheuvel,26-09-11
2008,23ZU00,309,1,1,2,eneheuvel,26-09-11
2008,23ZU00,311,2,1,3,eneheuvel,26-09-11
2008,23ZU00,502,1,2,3,eneheuvel,26-09-11
2008,23ZU00,9999,0,1,1,eneheuvel,26-09-11
2008,23ZV00,107,2,1,3,eneheuvel,26-09-11
2008,23ZV00,201,4,1,5,eneheuvel,26-09-11
2008,23ZV00,202,35,43,78,eneheuvel,26-09-11
2008,23ZV00,203,3,7,10,eneheuvel,26-09-11
2008,23ZV00,204,24,32,56,eneheuvel,26-09-11
2008,23ZV00,205,43,66,109,eneheuvel,26-09-11
2008,23ZV00,206,0,1,1,eneheuvel,26-09-11
2008,23ZV00,207,6,13,19,eneheuvel,26-09-11
2008,23ZV00,208,6,9,15,eneheuvel,26-09-11
2008,23ZV00,210,0,1,1,eneheuvel,26-09-11
2008,23ZV00,211,0,3,3,eneheuvel,26-09-11
2008,23ZV00,302,0,1,1,eneheuvel,26-09-11
2008,23ZV00,308,2,0,2,eneheuvel,26-09-11
2008,23ZV00,309,1,0,1,eneheuvel,26-09-11
2008,23ZV00,402,1,1,2,eneheuvel,26-09-11
2008,23ZW00,201,0,1,1,eneheuvel,26-09-11
2008,23ZW00,206,1,0,1,eneheuvel,26-09-11
2008,23ZW00,207,0,2,2,eneheuvel,26-09-11
2008,23ZW00,208,2,4,6,eneheuvel,26-09-11
2008,23ZW00,211,1,1,2,eneheuvel,26-09-11
2008,23ZW00,301,4,0,4,eneheuvel,26-09-11
2008,23ZW00,302,6,0,6,eneheuvel,26-09-11
2008,23ZW00,303,3,3,6,eneheuvel,26-09-11
2008,23ZW00,304,2,2,4,eneheuvel,26-09-11
2008,23ZW00,305,3,2,5,eneheuvel,26-09-11
2008,23ZW00,306,26,37,63,eneheuvel,26-09-11
2008,23ZW00,307,80,86,166,eneheuvel,26-09-11
2008,23ZW00,308,99,81,180,eneheuvel,26-09-11
2008,23ZW00,309,8,5,13,eneheuvel,26-09-11
2008,23ZW00,310,3,1,4,eneheuvel,26-09-11
2008,23ZW00,311,1,0,1,eneheuvel,26-09-11
2008,23ZW00,312,3,4,7,eneheuvel,26-09-11
2008,23ZW00,313,0,1,1,eneheuvel,26-09-11
2008,23ZW00,502,3,2,5,eneheuvel,26-09-11
2008,23ZW00,9999,1,3,4,eneheuvel,26-09-11
2008,23ZX00,110,0,1,1,eneheuvel,26-09-11
2008,23ZX00,201,7,3,10,eneheuvel,26-09-11
2008,23ZX00,202,124,137,261,eneheuvel,26-09-11
2008,23ZX00,203,2,1,3,eneheuvel,26-09-11
2008,23ZX00,204,4,3,7,eneheuvel,26-09-11
2008,23ZX00,205,3,8,11,eneheuvel,26-09-11
2008,23ZX00,206,0,1,1,eneheuvel,26-09-11
2008,23ZX00,207,1,7,8,eneheuvel,26-09-11
2008,23ZX00,208,8,11,19,eneheuvel,26-09-11
2008,23ZX00,209,2,0,2,eneheuvel,26-09-11
2008,23ZX00,210,1,1,2,eneheuvel,26-09-11
2008,23ZX00,211,3,3,6,eneheuvel,26-09-11
2008,23ZX00,306,1,2,3,eneheuvel,26-09-11
2008,23ZX00,307,0,1,1,eneheuvel,26-09-11
2008,23ZX00,9999,0,1,1,eneheuvel,26-09-11
2008,23ZY00,107,0,1,1,eneheuvel,26-09-11
2008,23ZY00,109,0,1,1,eneheuvel,26-09-11
2008,23ZY00,203,1,0,1,eneheuvel,26-09-11
2008,23ZY00,206,1,1,2,eneheuvel,26-09-11
2008,23ZY00,210,2,0,2,eneheuvel,26-09-11
2008,23ZY00,211,2,1,3,eneheuvel,26-09-11
2008,23ZY00,212,167,188,355,eneheuvel,26-09-11
2008,23ZY00,213,4,0,4,eneheuvel,26-09-11
2008,23ZY00,214,1,1,2,eneheuvel,26-09-11
2008,23ZY00,215,0,1,1,eneheuvel,26-09-11
2008,23ZY00,216,0,1,1,eneheuvel,26-09-11
2008,23ZY00,302,0,1,1,eneheuvel,26-09-11
2008,23ZY00,9999,1,1,2,eneheuvel,26-09-11
2008,24EJ00,101,1,0,1,eneheuvel,26-09-11
2008,24EJ00,102,3,3,6,eneheuvel,26-09-11
2008,24EJ00,103,1,0,1,eneheuvel,26-09-11
2008,24EJ00,106,1,2,3,eneheuvel,26-09-11
2008,24EJ00,107,3,0,3,eneheuvel,26-09-11
2008,24EJ00,108,3,1,4,eneheuvel,26-09-11
2008,24EJ00,201,3,0,3,eneheuvel,26-09-11
2008,24EJ00,202,4,4,8,eneheuvel,26-09-11
2008,24EJ00,203,0,2,2,eneheuvel,26-09-11
2008,24EJ00,204,7,5,12,eneheuvel,26-09-11
2008,24EJ00,205,1,4,5,eneheuvel,26-09-11
2008,24EJ00,206,1,2,3,eneheuvel,26-09-11
2008,24EJ00,207,3,2,5,eneheuvel,26-09-11
2008,24EJ00,208,2,9,11,eneheuvel,26-09-11
2008,24EJ00,209,17,10,27,eneheuvel,26-09-11
2008,24EJ00,210,21,19,40,eneheuvel,26-09-11
2008,24EJ00,211,36,27,63,eneheuvel,26-09-11
2008,24EJ00,212,10,9,19,eneheuvel,26-09-11
2008,24EJ00,213,5,4,9,eneheuvel,26-09-11
2008,24EJ00,214,4,5,9,eneheuvel,26-09-11
2008,24EJ00,303,1,1,2,eneheuvel,26-09-11
2008,24EJ00,308,1,0,1,eneheuvel,26-09-11
2008,24EJ00,309,0,1,1,eneheuvel,26-09-11
2008,24EJ00,9999,1,1,2,eneheuvel,26-09-11
2008,24FT00,102,1,0,1,eneheuvel,26-09-11
2008,24FT00,103,0,2,2,eneheuvel,26-09-11
2008,24FT00,105,0,2,2,eneheuvel,26-09-11
2008,24FT00,106,0,2,2,eneheuvel,26-09-11
2008,24FT00,108,0,1,1,eneheuvel,26-09-11
2008,24FT00,109,1,0,1,eneheuvel,26-09-11
2008,24FT00,203,1,4,5,eneheuvel,26-09-11
2008,24FT00,204,0,3,3,eneheuvel,26-09-11
2008,24FT00,205,0,2,2,eneheuvel,26-09-11
2008,24FT00,206,2,6,8,eneheuvel,26-09-11
2008,24FT00,207,0,2,2,eneheuvel,26-09-11
2008,24FT00,208,2,7,9,eneheuvel,26-09-11
2008,24FT00,209,1,1,2,eneheuvel,26-09-11
2008,24FT00,210,0,3,3,eneheuvel,26-09-11
2008,24FT00,211,5,5,10,eneheuvel,26-09-11
2008,24FT00,212,3,17,20,eneheuvel,26-09-11
2008,24FT00,213,4,5,9,eneheuvel,26-09-11
2008,24FT00,214,2,18,20,eneheuvel,26-09-11
2008,24FT00,301,2,0,2,eneheuvel,26-09-11
2008,24FT00,302,3,16,19,eneheuvel,26-09-11
2008,24FT00,303,1,15,16,eneheuvel,26-09-11
2008,24FT00,304,1,6,7,eneheuvel,26-09-11
2008,24FT00,305,0,4,4,eneheuvel,26-09-11
2008,24FT00,306,3,4,7,eneheuvel,26-09-11
2008,24FT00,307,1,7,8,eneheuvel,26-09-11
2008,24FT00,308,1,11,12,eneheuvel,26-09-11
2008,24FT00,309,0,5,5,eneheuvel,26-09-11
2008,24FT00,311,3,8,11,eneheuvel,26-09-11
2008,24FT00,312,4,12,16,eneheuvel,26-09-11
2008,24FT00,502,0,2,2,eneheuvel,26-09-11
2008,24FT00,9999,0,4,4,eneheuvel,26-09-11
2008,24MR00,108,0,1,1,eneheuvel,26-09-11
2008,24MR00,201,0,2,2,eneheuvel,26-09-11
2008,24MR00,207,1,0,1,eneheuvel,26-09-11
2008,24MR00,208,1,1,2,eneheuvel,26-09-11
2008,24MR00,301,1,0,1,eneheuvel,26-09-11
2008,24MR00,305,1,0,1,eneheuvel,26-09-11
2008,24MR00,306,10,17,27,eneheuvel,26-09-11
2008,24MR00,307,110,145,255,eneheuvel,26-09-11
2008,24MR00,308,5,10,15,eneheuvel,26-09-11
2008,24MR00,309,1,0,1,eneheuvel,26-09-11
2008,24MR00,311,1,1,2,eneheuvel,26-09-11
2008,24MR00,502,0,2,2,eneheuvel,26-09-11
2008,24RK00,108,0,1,1,eneheuvel,26-09-11
2008,24RK00,202,9,19,28,eneheuvel,26-09-11
2008,24RK00,203,12,10,22,eneheuvel,26-09-11
2008,24RK00,204,9,16,25,eneheuvel,26-09-11
2008,24RK00,205,7,7,14,eneheuvel,26-09-11
2008,24RK00,206,4,0,4,eneheuvel,26-09-11
2008,24RK00,207,7,3,10,eneheuvel,26-09-11
2008,24RK00,208,4,2,6,eneheuvel,26-09-11
2008,24RK00,210,0,2,2,eneheuvel,26-09-11
2008,24RK00,211,2,0,2,eneheuvel,26-09-11
2008,24RK00,212,2,0,2,eneheuvel,26-09-11
2008,24RK00,213,1,2,3,eneheuvel,26-09-11
2008,24RK00,214,1,1,2,eneheuvel,26-09-11
2008,24RK00,216,1,3,4,eneheuvel,26-09-11
2008,24RK00,301,1,1,2,eneheuvel,26-09-11
2008,24RK00,302,4,3,7,eneheuvel,26-09-11
2008,24RK00,303,8,3,11,eneheuvel,26-09-11
2008,24RK00,304,3,5,8,eneheuvel,26-09-11
2008,24RK00,305,0,2,2,eneheuvel,26-09-11
2008,24RK00,306,4,4,8,eneheuvel,26-09-11
2008,24RK00,307,6,3,9,eneheuvel,26-09-11
2008,24RK00,308,5,4,9,eneheuvel,26-09-11
2008,24RK00,309,3,2,5,eneheuvel,26-09-11
2008,24RK00,311,1,0,1,eneheuvel,26-09-11
2008,24RK00,312,1,0,1,eneheuvel,26-09-11
2008,24RK00,9999,0,2,2,eneheuvel,26-09-11
2008,24UN00,201,2,0,2,eneheuvel,26-09-11
2008,24UN00,202,2,0,2,eneheuvel,26-09-11
2008,24UN00,204,0,1,1,eneheuvel,26-09-11
2008,24UN00,302,1,0,1,eneheuvel,26-09-11
2008,24UN00,303,1,0,1,eneheuvel,26-09-11
2008,24UN00,305,1,0,1,eneheuvel,26-09-11
2008,24UN00,306,21,26,47,eneheuvel,26-09-11
2008,24UN00,307,38,42,80,eneheuvel,26-09-11
2008,24UN00,308,54,48,102,eneheuvel,26-09-11
2008,24UN00,309,16,14,30,eneheuvel,26-09-11
2008,24UN00,311,3,2,5,eneheuvel,26-09-11
2008,24UN00,313,1,0,1,eneheuvel,26-09-11
2008,24UN00,9999,2,0,2,eneheuvel,26-09-11
2008,25CF00,202,3,6,9,eneheuvel,26-09-11
2008,25CF00,203,2,3,5,eneheuvel,26-09-11
2008,25CF00,204,66,80,146,eneheuvel,26-09-11
2008,25CF00,205,16,51,67,eneheuvel,26-09-11
2008,25CF00,206,1,0,1,eneheuvel,26-09-11
2008,25CF00,207,2,5,7,eneheuvel,26-09-11
2008,25CF00,208,4,7,11,eneheuvel,26-09-11
2008,25CF00,212,1,0,1,eneheuvel,26-09-11
2008,25CF00,303,0,1,1,eneheuvel,26-09-11
2008,25CF00,309,1,0,1,eneheuvel,26-09-11
2008,25CF00,9999,1,1,2,eneheuvel,26-09-11
2008,25KT00,101,1,1,2,eneheuvel,26-09-11
2008,25KT00,107,1,1,2,eneheuvel,26-09-11
2008,25KT00,202,47,54,101,eneheuvel,26-09-11
2008,25KT00,203,99,83,182,eneheuvel,26-09-11
2008,25KT00,204,88,86,174,eneheuvel,26-09-11
2008,25KT00,205,3,7,10,eneheuvel,26-09-11
2008,25KT00,206,1,0,1,eneheuvel,26-09-11
2008,25KT00,207,20,8,28,eneheuvel,26-09-11
2008,25KT00,208,40,37,77,eneheuvel,26-09-11
2008,25KT00,211,1,0,1,eneheuvel,26-09-11
2008,25KT00,214,0,1,1,eneheuvel,26-09-11
2008,25KT00,302,2,0,2,eneheuvel,26-09-11
2008,25KT00,309,1,1,2,eneheuvel,26-09-11
2008,25KT00,502,3,13,16,eneheuvel,26-09-11
2008,25KT00,9999,1,0,1,eneheuvel,26-09-11
2008,25KU00,110,2,2,4,eneheuvel,26-09-11
2008,25KU00,201,0,1,1,eneheuvel,26-09-11
2008,25KU00,202,26,28,54,eneheuvel,26-09-11
2008,25KU00,203,77,59,136,eneheuvel,26-09-11
2008,25KU00,204,59,77,136,eneheuvel,26-09-11
2008,25KU00,205,3,3,6,eneheuvel,26-09-11
2008,25KU00,206,1,0,1,eneheuvel,26-09-11
2008,25KU00,207,11,6,17,eneheuvel,26-09-11
2008,25KU00,208,23,32,55,eneheuvel,26-09-11
2008,25KU00,211,1,1,2,eneheuvel,26-09-11
2008,25KU00,216,2,0,2,eneheuvel,26-09-11
2008,25KU00,303,1,0,1,eneheuvel,26-09-11
2008,25KU00,306,1,0,1,eneheuvel,26-09-11
2008,25KU00,308,1,0,1,eneheuvel,26-09-11
2008,25KU00,309,1,0,1,eneheuvel,26-09-11
2008,25KU00,312,1,0,1,eneheuvel,26-09-11
2008,25KU00,313,1,0,1,eneheuvel,26-09-11
2008,25KU00,502,3,13,16,eneheuvel,26-09-11
2008,25KU00,9999,1,3,4,eneheuvel,26-09-11
2008,25KV00,102,0,1,1,eneheuvel,26-09-11
2008,25KV00,104,1,0,1,eneheuvel,26-09-11
2008,25KV00,108,1,0,1,eneheuvel,26-09-11
2008,25KV00,201,0,1,1,eneheuvel,26-09-11
2008,25KV00,202,3,3,6,eneheuvel,26-09-11
2008,25KV00,203,167,191,358,eneheuvel,26-09-11
2008,25KV00,204,1,9,10,eneheuvel,26-09-11
2008,25KV00,205,0,1,1,eneheuvel,26-09-11
2008,25KV00,207,1,2,3,eneheuvel,26-09-11
2008,25KV00,208,1,6,7,eneheuvel,26-09-11
2008,25KV00,211,1,2,3,eneheuvel,26-09-11
2008,25KV00,214,0,1,1,eneheuvel,26-09-11
2008,25KV00,302,0,1,1,eneheuvel,26-09-11
2008,25KV00,309,0,1,1,eneheuvel,26-09-11
2008,25KV00,9999,0,1,1,eneheuvel,26-09-11
2008,26AB00,101,0,1,1,eneheuvel,26-09-11
2008,26AB00,109,1,1,2,eneheuvel,26-09-11
2008,26AB00,208,0,1,1,eneheuvel,26-09-11
2008,26AB00,211,0,1,1,eneheuvel,26-09-11
2008,26AB00,214,1,0,1,eneheuvel,26-09-11
2008,26AB00,301,2,0,2,eneheuvel,26-09-11
2008,26AB00,302,15,22,37,eneheuvel,26-09-11
2008,26AB00,303,174,187,361,eneheuvel,26-09-11
2008,26AB00,304,3,4,7,eneheuvel,26-09-11
2008,26AB00,305,1,0,1,eneheuvel,26-09-11
2008,26AB00,306,0,4,4,eneheuvel,26-09-11
2008,26AB00,308,0,2,2,eneheuvel,26-09-11
2008,26AB00,309,4,1,5,eneheuvel,26-09-11
2008,26AB00,310,1,0,1,eneheuvel,26-09-11
2008,26AB00,311,4,3,7,eneheuvel,26-09-11
2008,26AB00,312,2,3,5,eneheuvel,26-09-11
2008,26AB00,313,4,2,6,eneheuvel,26-09-11
2008,26AB00,402,0,1,1,eneheuvel,26-09-11
2008,26AB00,9999,2,3,5,eneheuvel,26-09-11
2008,26AC00,107,0,4,4,eneheuvel,26-09-11
2008,26AC00,108,0,1,1,eneheuvel,26-09-11
2008,26AC00,109,23,10,33,eneheuvel,26-09-11
2008,26AC00,201,0,1,1,eneheuvel,26-09-11
2008,26AC00,203,2,0,2,eneheuvel,26-09-11
2008,26AC00,204,1,1,2,eneheuvel,26-09-11
2008,26AC00,207,0,1,1,eneheuvel,26-09-11
2008,26AC00,210,0,1,1,eneheuvel,26-09-11
2008,26AC00,211,5,7,12,eneheuvel,26-09-11
2008,26AC00,212,10,14,24,eneheuvel,26-09-11
2008,26AC00,213,8,17,25,eneheuvel,26-09-11
2008,26AC00,214,471,361,832,eneheuvel,26-09-11
2008,26AC00,215,1,0,1,eneheuvel,26-09-11
2008,26AC00,216,2,0,2,eneheuvel,26-09-11
2008,26AC00,301,1,0,1,eneheuvel,26-09-11
2008,26AC00,302,1,0,1,eneheuvel,26-09-11
2008,26AC00,303,0,1,1,eneheuvel,26-09-11
2008,26AC00,311,3,0,3,eneheuvel,26-09-11
2008,26AC00,312,2,0,2,eneheuvel,26-09-11
2008,26AC00,402,1,1,2,eneheuvel,26-09-11
2008,26AC00,9999,3,4,7,eneheuvel,26-09-11
2008,26AD00,204,0,2,2,eneheuvel,26-09-11
2008,26AD00,208,3,0,3,eneheuvel,26-09-11
2008,26AD00,210,1,0,1,eneheuvel,26-09-11
2008,26AD00,213,1,0,1,eneheuvel,26-09-11
2008,26AD00,214,1,1,2,eneheuvel,26-09-11
2008,26AD00,301,1,1,2,eneheuvel,26-09-11
2008,26AD00,302,89,68,157,eneheuvel,26-09-11
2008,26AD00,303,46,26,72,eneheuvel,26-09-11
2008,26AD00,304,2,1,3,eneheuvel,26-09-11
2008,26AD00,305,3,3,6,eneheuvel,26-09-11
2008,26AD00,306,0,2,2,eneheuvel,26-09-11
2008,26AD00,307,1,1,2,eneheuvel,26-09-11
2008,26AD00,308,1,1,2,eneheuvel,26-09-11
2008,26AD00,309,79,37,116,eneheuvel,26-09-11
2008,26AD00,310,25,6,31,eneheuvel,26-09-11
2008,26AD00,311,36,31,67,eneheuvel,26-09-11
2008,26AD00,312,8,6,14,eneheuvel,26-09-11
2008,26AD00,313,7,10,17,eneheuvel,26-09-11
2008,26AD00,502,0,1,1,eneheuvel,26-09-11
2008,26AD00,9999,0,1,1,eneheuvel,26-09-11
2008,26PD00,101,0,1,1,eneheuvel,26-09-11
2008,26PD00,104,2,0,2,eneheuvel,26-09-11
2008,26PD00,108,3,0,3,eneheuvel,26-09-11
2008,26PD00,204,1,7,8,eneheuvel,26-09-11
2008,26PD00,205,5,5,10,eneheuvel,26-09-11
2008,26PD00,207,148,182,330,eneheuvel,26-09-11
2008,26PD00,208,32,49,81,eneheuvel,26-09-11
2008,26PD00,211,0,1,1,eneheuvel,26-09-11
2008,26PD00,308,2,1,3,eneheuvel,26-09-11
2008,26PD00,309,0,1,1,eneheuvel,26-09-11
2008,26PD00,401,0,1,1,eneheuvel,26-09-11
2008,26PD00,502,2,2,4,eneheuvel,26-09-11
2008,26PD00,9999,4,3,7,eneheuvel,26-09-11
2008,26PE00,201,1,1,2,eneheuvel,26-09-11
2008,26PE00,202,1,0,1,eneheuvel,26-09-11
2008,26PE00,208,2,1,3,eneheuvel,26-09-11
2008,26PE00,301,2,0,2,eneheuvel,26-09-11
2008,26PE00,302,234,251,485,eneheuvel,26-09-11
2008,26PE00,303,25,17,42,eneheuvel,26-09-11
2008,26PE00,305,1,0,1,eneheuvel,26-09-11
2008,26PE00,307,1,0,1,eneheuvel,26-09-11
2008,26PE00,309,4,1,5,eneheuvel,26-09-11
2008,26PE00,311,3,6,9,eneheuvel,26-09-11
2008,26PE00,312,3,5,8,eneheuvel,26-09-11
2008,26PE00,313,7,4,11,eneheuvel,26-09-11
2008,26PE00,402,0,1,1,eneheuvel,26-09-11
2008,26PE00,9999,5,1,6,eneheuvel,26-09-11
2008,26PF00,103,1,0,1,eneheuvel,26-09-11
