DatumExport;BrinVest;EsisIdentificatienummer;Vormingsgebied;Toets;Toetsversie;Schooljaar;Afnamedatum;Leerjaar;Afnamemoment;DL;Ruwescore;Vaardigheidsscore;DLE;AE;IV;Norm
03-04-2013;13NU00;431340837;Begr. lezen;CITO Begrijpend lezen;LOVS M4 - Start + Vervolg 2;2012-2013;24-01-2013;4;M4;15;37;17;22;B;II;
03-04-2013;13NU00;431340837;Overig;CITO Woordenschattoets;LOVS M4 - Totaal;2012-2013;24-01-2013;4;M4;15;31;36;;D;V;
03-04-2013;13NU00;431340837;Rek. en wisk.;CITO Rekenen-Wiskunde;LOVS M4 - Totaal;2012-2013;22-01-2013;4;M4;15;34;44;14;C;III;
03-04-2013;13NU00;431340837;Spelling;CITO Spelling;LOVS M4 - Start + Vervolg 2;2012-2013;22-01-2013;4;M4;15;34;118;14;C;III;
03-04-2013;13NU00;431340837;Tech. lezen;AVI;AVI-CITO - AVI-Beheersing (0=Start t/m 11=Plus);2012-2013;24-01-2013;4;;15;3;;15;;;
03-04-2013;13NU00;431340837;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M4 - Kaart 1*;2012-2013;17-01-2013;4;M4;15;57;50;14;C;IV;
03-04-2013;13NU00;431340837;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M4 - Kaart 1+2+3;2012-2013;17-01-2013;4;M4;15;147;49;13;C;III;
03-04-2013;13NU00;431340837;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M4 - Kaart 2*;2012-2013;17-01-2013;4;M4;15;54;53;15;C;III;
03-04-2013;13NU00;431340837;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M4 - Kaart 3*;2012-2013;17-01-2013;4;M4;15;36;42;14;C;III;
03-04-2013;13NU00;431345352;Overig;CITO Rekenen voor kleuters;LOVS M2 - Getalbegrip;2012-2013;31-01-2013;2;M2;-5;20;;;;;
03-04-2013;13NU00;431345352;Overig;CITO Rekenen voor kleuters;LOVS M2 - Meetkunde;2012-2013;31-01-2013;2;M2;-5;10;;;;;
03-04-2013;13NU00;431345352;Overig;CITO Rekenen voor kleuters;LOVS M2 - Meten;2012-2013;31-01-2013;2;M2;-5;14;;;;;
03-04-2013;13NU00;431345352;Overig;CITO Rekenen voor kleuters;LOVS M2 - Totaal;2012-2013;31-01-2013;2;M2;-5;44;100;;A;I;
03-04-2013;13NU00;431345352;Overig;CITO Taal voor kleuters;LOVS M2 - Auditieve synthese;2012-2013;23-01-2013;2;M2;-5;7;;;;;
03-04-2013;13NU00;431345352;Overig;CITO Taal voor kleuters;LOVS M2 - Auditieve synthese;2012-2013;28-01-2013;2;M2;-5;7;;;;;
03-04-2013;13NU00;431345352;Overig;CITO Taal voor kleuters;LOVS M2 - Eerste en laatste woord horen;2012-2013;23-01-2013;2;M2;-5;5;;;;;
03-04-2013;13NU00;431345352;Overig;CITO Taal voor kleuters;LOVS M2 - Eerste en laatste woord horen;2012-2013;28-01-2013;2;M2;-5;5;;;;;
03-04-2013;13NU00;431345352;Overig;CITO Taal voor kleuters;LOVS M2 - Klank en rijm;2012-2013;23-01-2013;2;M2;-5;6;;;;;
03-04-2013;13NU00;431345352;Overig;CITO Taal voor kleuters;LOVS M2 - Klank en rijm;2012-2013;28-01-2013;2;M2;-5;6;;;;;
03-04-2013;13NU00;431345352;Overig;CITO Taal voor kleuters;LOVS M2 - Kritisch luisteren;2012-2013;23-01-2013;2;M2;-5;14;;;;;
03-04-2013;13NU00;431345352;Overig;CITO Taal voor kleuters;LOVS M2 - Kritisch luisteren;2012-2013;28-01-2013;2;M2;-5;14;;;;;
03-04-2013;13NU00;431345352;Overig;CITO Taal voor kleuters;LOVS M2 - Passieve woordenschat;2012-2013;23-01-2013;2;M2;-5;15;;;;;
03-04-2013;13NU00;431345352;Overig;CITO Taal voor kleuters;LOVS M2 - Passieve woordenschat;2012-2013;28-01-2013;2;M2;-5;15;;;;;
03-04-2013;13NU00;431345352;Overig;CITO Taal voor kleuters;LOVS M2 - Schriftori‰ntatie;2012-2013;23-01-2013;2;M2;-5;6;;;;;
03-04-2013;13NU00;431345352;Overig;CITO Taal voor kleuters;LOVS M2 - Schriftori‰ntatie;2012-2013;28-01-2013;2;M2;-5;6;;;;;
03-04-2013;13NU00;431345352;Overig;CITO Taal voor kleuters;LOVS M2 - Totaal;2012-2013;23-01-2013;2;M2;-5;53;69;;A;II;
03-04-2013;13NU00;431345352;Overig;CITO Taal voor kleuters;LOVS M2 - Totaal;2012-2013;28-01-2013;2;M2;-5;53;69;;A;II;
03-04-2013;13NU00;431398606;Begr. lezen;CITO Begrijpend lezen;LOVS M7 - Start + Vervolg 2;2012-2013;23-01-2013;7;M7;45;30;32;34;D;V;
03-04-2013;13NU00;431398606;Rek. en wisk.;CITO Rekenen-Wiskunde;LOVS M7 - Totaal;2012-2013;24-01-2013;7;M7;45;49;90;41;C;IV;
03-04-2013;13NU00;431398606;Spelling;CITO Spelling;LOVS M7 - Start + Vervolg 2;2012-2013;23-01-2013;7;M7;45;54;145;;A;I;
03-04-2013;13NU00;431398606;Tech. lezen;AVI;AVI-CITO - AVI-Beheersing (0=Start t/m 11=Plus);2012-2013;31-01-2013;7;;45;11;;55;;;
03-04-2013;13NU00;431398606;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M7 - Kaart 3;2012-2013;31-01-2013;7;M7;45;94;101;;A;I;
03-04-2013;13NU00;456991394;Overig;CITO Rekenen voor kleuters;LOVS M2 - Getalbegrip;2012-2013;31-01-2013;2;M2;-5;13;;;;;
03-04-2013;13NU00;456991394;Overig;CITO Rekenen voor kleuters;LOVS M2 - Meetkunde;2012-2013;31-01-2013;2;M2;-5;9;;;;;
03-04-2013;13NU00;456991394;Overig;CITO Rekenen voor kleuters;LOVS M2 - Meten;2012-2013;31-01-2013;2;M2;-5;12;;;;;
03-04-2013;13NU00;456991394;Overig;CITO Rekenen voor kleuters;LOVS M2 - Totaal;2012-2013;31-01-2013;2;M2;-5;34;80;-5;C;III;
03-04-2013;13NU00;456991394;Overig;CITO Taal voor kleuters;LOVS M2 - Auditieve synthese;2012-2013;31-01-2013;2;M2;-5;8;;;;;
03-04-2013;13NU00;456991394;Overig;CITO Taal voor kleuters;LOVS M2 - Eerste en laatste woord horen;2012-2013;31-01-2013;2;M2;-5;5;;;;;
03-04-2013;13NU00;456991394;Overig;CITO Taal voor kleuters;LOVS M2 - Klank en rijm;2012-2013;31-01-2013;2;M2;-5;6;;;;;
03-04-2013;13NU00;456991394;Overig;CITO Taal voor kleuters;LOVS M2 - Kritisch luisteren;2012-2013;31-01-2013;2;M2;-5;15;;;;;
03-04-2013;13NU00;456991394;Overig;CITO Taal voor kleuters;LOVS M2 - Passieve woordenschat;2012-2013;31-01-2013;2;M2;-5;13;;;;;
03-04-2013;13NU00;456991394;Overig;CITO Taal voor kleuters;LOVS M2 - Schriftori‰ntatie;2012-2013;31-01-2013;2;M2;-5;4;;;;;
03-04-2013;13NU00;456991394;Overig;CITO Taal voor kleuters;LOVS M2 - Totaal;2012-2013;31-01-2013;2;M2;-5;51;66;-1;B;II;
03-04-2013;13NU00;461184050;Begr. lezen;CITO Begrijpend lezen;LOVS M5 - Start + Vervolg 2;2012-2013;23-01-2013;5;M5;25;26;19;23;C;III;
03-04-2013;13NU00;461184050;Overig;CITO Woordenschattoets;LOVS M5 - Totaal;2012-2013;24-01-2013;5;M5;25;45;58;19;C;IV;
03-04-2013;13NU00;461184050;Rek. en wisk.;CITO Rekenen-Wiskunde;LOVS M5 - Totaal;2012-2013;22-01-2013;5;M5;25;42;73;28;B;II;
03-04-2013;13NU00;461184050;Spelling;CITO Spelling;LOVS M5 - Start + Vervolg 2;2012-2013;22-01-2013;5;M5;25;43;133;34;A;I;
03-04-2013;13NU00;461184050;Tech. lezen;AVI;AVI-CITO - AVI-Beheersing (0=Start t/m 11=Plus);2012-2013;20-01-2013;5;;25;6;;30;;;
03-04-2013;13NU00;461184050;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M5 - Kaart 1*;2012-2013;17-01-2013;5;M5;25;81;70;23;C;III;
03-04-2013;13NU00;461184050;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M5 - Kaart 1+2+3;2012-2013;17-01-2013;5;M5;25;214;71;24;C;III;
03-04-2013;13NU00;461184050;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M5 - Kaart 2*;2012-2013;17-01-2013;5;M5;25;78;77;29;B;III;
03-04-2013;13NU00;461184050;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M5 - Kaart 3;2012-2013;17-01-2013;5;M5;25;55;64;21;C;IV;
