LLPerWijk_ID,LLPerWijk_Jaar,LLPerWijk_Brin,LLPerWijk_WijkNr,LLPerWijk_Onderbouw,LLPerWijk_Bovenbouw,LLPerWijk_Totaal,LLPerWijk_InvoerWie,LLPerWijk_InvoerWanneer
201025KT00208,2010,25KT00,208,26,37,63,eneheuvel,26-09-11
201025KT00210,2010,25KT00,210,0,1,1,eneheuvel,26-09-11
201025KT00214,2010,25KT00,214,3,0,3,eneheuvel,26-09-11
201025KT00302,2010,25KT00,302,0,1,1,eneheuvel,26-09-11
201025KT00304,2010,25KT00,304,1,0,1,eneheuvel,26-09-11
201025KT00306,2010,25KT00,306,1,1,2,eneheuvel,26-09-11
201025KT00308,2010,25KT00,308,0,1,1,eneheuvel,26-09-11
201025KT00309,2010,25KT00,309,0,2,2,eneheuvel,26-09-11
201025KT00502,2010,25KT00,502,3,8,11,eneheuvel,26-09-11
201025KT009999,2010,25KT00,9999,1,1,2,eneheuvel,26-09-11
201025KU00110,2010,25KU00,110,0,3,3,eneheuvel,26-09-11
201025KU00202,2010,25KU00,202,21,27,48,eneheuvel,26-09-11
201025KU00203,2010,25KU00,203,71,54,125,eneheuvel,26-09-11
201025KU00204,2010,25KU00,204,48,74,122,eneheuvel,26-09-11
201025KU00205,2010,25KU00,205,1,4,5,eneheuvel,26-09-11
201025KU00207,2010,25KU00,207,5,9,14,eneheuvel,26-09-11
201025KU00208,2010,25KU00,208,23,24,47,eneheuvel,26-09-11
201025KU00211,2010,25KU00,211,1,1,2,eneheuvel,26-09-11
201025KU00212,2010,25KU00,212,0,2,2,eneheuvel,26-09-11
201025KU00216,2010,25KU00,216,0,2,2,eneheuvel,26-09-11
201025KU00309,2010,25KU00,309,0,1,1,eneheuvel,26-09-11
201025KU00312,2010,25KU00,312,1,0,1,eneheuvel,26-09-11
201025KU00313,2010,25KU00,313,0,1,1,eneheuvel,26-09-11
201025KU00402,2010,25KU00,402,1,1,2,eneheuvel,26-09-11
201025KU00403,2010,25KU00,403,0,1,1,eneheuvel,26-09-11
201025KU00502,2010,25KU00,502,1,7,8,eneheuvel,26-09-11
201025KU009999,2010,25KU00,9999,1,3,4,eneheuvel,26-09-11
201025KV00104,2010,25KV00,104,0,1,1,eneheuvel,26-09-11
201025KV00108,2010,25KV00,108,2,0,2,eneheuvel,26-09-11
201025KV00201,2010,25KV00,201,0,1,1,eneheuvel,26-09-11
201025KV00202,2010,25KV00,202,3,3,6,eneheuvel,26-09-11
201025KV00203,2010,25KV00,203,129,187,316,eneheuvel,26-09-11
201025KV00204,2010,25KV00,204,2,6,8,eneheuvel,26-09-11
201025KV00205,2010,25KV00,205,0,2,2,eneheuvel,26-09-11
201025KV00208,2010,25KV00,208,2,6,8,eneheuvel,26-09-11
201025KV00209,2010,25KV00,209,0,1,1,eneheuvel,26-09-11
201025KV00210,2010,25KV00,210,0,2,2,eneheuvel,26-09-11
201025KV00211,2010,25KV00,211,0,1,1,eneheuvel,26-09-11
201025KV00307,2010,25KV00,307,0,1,1,eneheuvel,26-09-11
201025KV00312,2010,25KV00,312,1,1,2,eneheuvel,26-09-11
201025KV009999,2010,25KV00,9999,0,1,1,eneheuvel,26-09-11
201026AB00101,2010,26AB00,101,0,1,1,eneheuvel,26-09-11
201026AB00201,2010,26AB00,201,0,2,2,eneheuvel,26-09-11
201026AB00202,2010,26AB00,202,1,0,1,eneheuvel,26-09-11
201026AB00205,2010,26AB00,205,1,0,1,eneheuvel,26-09-11
201026AB00212,2010,26AB00,212,1,0,1,eneheuvel,26-09-11
201026AB00215,2010,26AB00,215,0,1,1,eneheuvel,26-09-11
201026AB00301,2010,26AB00,301,2,1,3,eneheuvel,26-09-11
201026AB00302,2010,26AB00,302,18,23,41,eneheuvel,26-09-11
201026AB00303,2010,26AB00,303,145,168,313,eneheuvel,26-09-11
201026AB00304,2010,26AB00,304,1,6,7,eneheuvel,26-09-11
201026AB00306,2010,26AB00,306,0,3,3,eneheuvel,26-09-11
201026AB00308,2010,26AB00,308,1,0,1,eneheuvel,26-09-11
201026AB00309,2010,26AB00,309,6,3,9,eneheuvel,26-09-11
201026AB00310,2010,26AB00,310,3,0,3,eneheuvel,26-09-11
201026AB00311,2010,26AB00,311,1,5,6,eneheuvel,26-09-11
201026AB00312,2010,26AB00,312,0,4,4,eneheuvel,26-09-11
201026AB00313,2010,26AB00,313,2,4,6,eneheuvel,26-09-11
201026AB009999,2010,26AB00,9999,1,0,1,eneheuvel,26-09-11
201026AC00107,2010,26AC00,107,0,3,3,eneheuvel,26-09-11
201026AC00109,2010,26AC00,109,21,16,37,eneheuvel,26-09-11
201026AC00202,2010,26AC00,202,0,1,1,eneheuvel,26-09-11
201026AC00203,2010,26AC00,203,3,2,5,eneheuvel,26-09-11
201026AC00204,2010,26AC00,204,2,0,2,eneheuvel,26-09-11
201026AC00205,2010,26AC00,205,1,0,1,eneheuvel,26-09-11
201026AC00207,2010,26AC00,207,0,2,2,eneheuvel,26-09-11
201026AC00209,2010,26AC00,209,2,0,2,eneheuvel,26-09-11
201026AC00210,2010,26AC00,210,1,3,4,eneheuvel,26-09-11
201026AC00211,2010,26AC00,211,11,11,22,eneheuvel,26-09-11
201026AC00212,2010,26AC00,212,5,10,15,eneheuvel,26-09-11
201026AC00213,2010,26AC00,213,8,16,24,eneheuvel,26-09-11
201026AC00214,2010,26AC00,214,392,428,820,eneheuvel,26-09-11
201026AC00215,2010,26AC00,215,1,1,2,eneheuvel,26-09-11
201026AC00301,2010,26AC00,301,0,1,1,eneheuvel,26-09-11
201026AC00303,2010,26AC00,303,1,0,1,eneheuvel,26-09-11
201026AC00308,2010,26AC00,308,1,0,1,eneheuvel,26-09-11
201026AC00309,2010,26AC00,309,1,0,1,eneheuvel,26-09-11
201026AC00311,2010,26AC00,311,0,1,1,eneheuvel,26-09-11
201026AC00312,2010,26AC00,312,2,1,3,eneheuvel,26-09-11
201026AC00402,2010,26AC00,402,0,3,3,eneheuvel,26-09-11
201026AC009999,2010,26AC00,9999,1,1,2,eneheuvel,26-09-11
201026AD00101,2010,26AD00,101,1,1,2,eneheuvel,26-09-11
201026AD00201,2010,26AD00,201,2,0,2,eneheuvel,26-09-11
201026AD00207,2010,26AD00,207,1,0,1,eneheuvel,26-09-11
201026AD00208,2010,26AD00,208,2,1,3,eneheuvel,26-09-11
201026AD00212,2010,26AD00,212,0,1,1,eneheuvel,26-09-11
201026AD00214,2010,26AD00,214,1,1,2,eneheuvel,26-09-11
201026AD00216,2010,26AD00,216,0,1,1,eneheuvel,26-09-11
201026AD00301,2010,26AD00,301,4,0,4,eneheuvel,26-09-11
201026AD00302,2010,26AD00,302,87,66,153,eneheuvel,26-09-11
201026AD00303,2010,26AD00,303,37,28,65,eneheuvel,26-09-11
201026AD00304,2010,26AD00,304,4,1,5,eneheuvel,26-09-11
201026AD00305,2010,26AD00,305,3,3,6,eneheuvel,26-09-11
201026AD00306,2010,26AD00,306,3,1,4,eneheuvel,26-09-11
201026AD00307,2010,26AD00,307,2,2,4,eneheuvel,26-09-11
201026AD00308,2010,26AD00,308,2,1,3,eneheuvel,26-09-11
201026AD00309,2010,26AD00,309,53,58,111,eneheuvel,26-09-11
201026AD00310,2010,26AD00,310,23,12,35,eneheuvel,26-09-11
201026AD00311,2010,26AD00,311,36,35,71,eneheuvel,26-09-11
201026AD00312,2010,26AD00,312,12,7,19,eneheuvel,26-09-11
201026AD00313,2010,26AD00,313,6,4,10,eneheuvel,26-09-11
201026AD00403,2010,26AD00,403,2,0,2,eneheuvel,26-09-11
201026AD00502,2010,26AD00,502,0,1,1,eneheuvel,26-09-11
201026AD009999,2010,26AD00,9999,1,1,2,eneheuvel,26-09-11
201026PD00104,2010,26PD00,104,0,1,1,eneheuvel,26-09-11
201026PD00108,2010,26PD00,108,1,0,1,eneheuvel,26-09-11
201026PD00202,2010,26PD00,202,0,1,1,eneheuvel,26-09-11
201026PD00205,2010,26PD00,205,5,4,9,eneheuvel,26-09-11
201026PD00206,2010,26PD00,206,1,0,1,eneheuvel,26-09-11
201026PD00207,2010,26PD00,207,106,118,224,eneheuvel,26-09-11
201026PD00208,2010,26PD00,208,20,22,42,eneheuvel,26-09-11
201026PD00211,2010,26PD00,211,0,1,1,eneheuvel,26-09-11
201026PD00212,2010,26PD00,212,0,1,1,eneheuvel,26-09-11
201026PD00216,2010,26PD00,216,0,1,1,eneheuvel,26-09-11
201026PD00308,2010,26PD00,308,1,0,1,eneheuvel,26-09-11
201026PD00311,2010,26PD00,311,1,0,1,eneheuvel,26-09-11
201026PD00403,2010,26PD00,403,1,0,1,eneheuvel,26-09-11
201026PD00502,2010,26PD00,502,1,2,3,eneheuvel,26-09-11
201026PD009999,2010,26PD00,9999,3,5,8,eneheuvel,26-09-11
201026PE00201,2010,26PE00,201,0,2,2,eneheuvel,26-09-11
201026PE00202,2010,26PE00,202,2,0,2,eneheuvel,26-09-11
201026PE00203,2010,26PE00,203,1,1,2,eneheuvel,26-09-11
201026PE00204,2010,26PE00,204,1,0,1,eneheuvel,26-09-11
201026PE00208,2010,26PE00,208,1,1,2,eneheuvel,26-09-11
201026PE00301,2010,26PE00,301,3,1,4,eneheuvel,26-09-11
201026PE00302,2010,26PE00,302,232,248,480,eneheuvel,26-09-11
201026PE00303,2010,26PE00,303,30,15,45,eneheuvel,26-09-11
201026PE00306,2010,26PE00,306,1,0,1,eneheuvel,26-09-11
201026PE00307,2010,26PE00,307,2,0,2,eneheuvel,26-09-11
201026PE00308,2010,26PE00,308,1,0,1,eneheuvel,26-09-11
201026PE00309,2010,26PE00,309,1,2,3,eneheuvel,26-09-11
201026PE00311,2010,26PE00,311,5,7,12,eneheuvel,26-09-11
201026PE00312,2010,26PE00,312,6,5,11,eneheuvel,26-09-11
201026PE00313,2010,26PE00,313,3,6,9,eneheuvel,26-09-11
201026PE009999,2010,26PE00,9999,2,1,3,eneheuvel,26-09-11
201026PF00103,2010,26PF00,103,1,0,1,eneheuvel,26-09-11
201026PF00106,2010,26PF00,106,1,0,1,eneheuvel,26-09-11
201026PF00107,2010,26PF00,107,0,1,1,eneheuvel,26-09-11
201026PF00201,2010,26PF00,201,4,3,7,eneheuvel,26-09-11
201026PF00202,2010,26PF00,202,3,0,3,eneheuvel,26-09-11
201026PF00203,2010,26PF00,203,2,0,2,eneheuvel,26-09-11
201026PF00206,2010,26PF00,206,0,3,3,eneheuvel,26-09-11
201026PF00207,2010,26PF00,207,3,0,3,eneheuvel,26-09-11
201026PF00208,2010,26PF00,208,1,0,1,eneheuvel,26-09-11
201026PF00209,2010,26PF00,209,3,2,5,eneheuvel,26-09-11
201026PF00210,2010,26PF00,210,1,1,2,eneheuvel,26-09-11
201026PF00211,2010,26PF00,211,5,11,16,eneheuvel,26-09-11
201026PF00212,2010,26PF00,212,16,6,22,eneheuvel,26-09-11
201026PF00213,2010,26PF00,213,7,5,12,eneheuvel,26-09-11
201026PF00214,2010,26PF00,214,159,203,362,eneheuvel,26-09-11
201026PF00216,2010,26PF00,216,1,1,2,eneheuvel,26-09-11
201026PF00302,2010,26PF00,302,2,2,4,eneheuvel,26-09-11
201026PF00303,2010,26PF00,303,1,0,1,eneheuvel,26-09-11
201026PF00307,2010,26PF00,307,1,0,1,eneheuvel,26-09-11
201026PF00309,2010,26PF00,309,1,1,2,eneheuvel,26-09-11
201026PF00311,2010,26PF00,311,2,0,2,eneheuvel,26-09-11
201026PF00401,2010,26PF00,401,1,1,2,eneheuvel,26-09-11
201026PF00402,2010,26PF00,402,1,0,1,eneheuvel,26-09-11
201026PF00403,2010,26PF00,403,0,3,3,eneheuvel,26-09-11
201026PF009999,2010,26PF00,9999,8,8,16,eneheuvel,26-09-11
201026PG00207,2010,26PG00,207,2,0,2,eneheuvel,26-09-11
201026PG00209,2010,26PG00,209,1,1,2,eneheuvel,26-09-11
201026PG00210,2010,26PG00,210,1,1,2,eneheuvel,26-09-11
201026PG00211,2010,26PG00,211,2,1,3,eneheuvel,26-09-11
201026PG00212,2010,26PG00,212,1,1,2,eneheuvel,26-09-11
201026PG00213,2010,26PG00,213,1,1,2,eneheuvel,26-09-11
201026PG00214,2010,26PG00,214,52,60,112,eneheuvel,26-09-11
201026PG00216,2010,26PG00,216,0,1,1,eneheuvel,26-09-11
201026PG009999,2010,26PG00,9999,0,3,3,eneheuvel,26-09-11
201026PH00102,2010,26PH00,102,1,1,2,eneheuvel,26-09-11
201026PH00201,2010,26PH00,201,1,1,2,eneheuvel,26-09-11
201026PH00202,2010,26PH00,202,1,1,2,eneheuvel,26-09-11
201026PH00210,2010,26PH00,210,1,0,1,eneheuvel,26-09-11
201026PH00211,2010,26PH00,211,1,0,1,eneheuvel,26-09-11
201026PH00214,2010,26PH00,214,2,0,2,eneheuvel,26-09-11
201026PH00216,2010,26PH00,216,1,2,3,eneheuvel,26-09-11
201026PH00302,2010,26PH00,302,25,27,52,eneheuvel,26-09-11
201026PH00303,2010,26PH00,303,5,10,15,eneheuvel,26-09-11
201026PH00304,2010,26PH00,304,2,3,5,eneheuvel,26-09-11
201026PH00305,2010,26PH00,305,1,2,3,eneheuvel,26-09-11
201026PH00306,2010,26PH00,306,2,3,5,eneheuvel,26-09-11
201026PH00307,2010,26PH00,307,0,2,2,eneheuvel,26-09-11
201026PH00308,2010,26PH00,308,8,2,10,eneheuvel,26-09-11
201026PH00309,2010,26PH00,309,39,38,77,eneheuvel,26-09-11
201026PH00310,2010,26PH00,310,3,0,3,eneheuvel,26-09-11
201026PH00311,2010,26PH00,311,207,215,422,eneheuvel,26-09-11
201026PH00312,2010,26PH00,312,14,17,31,eneheuvel,26-09-11
201026PH00313,2010,26PH00,313,5,5,10,eneheuvel,26-09-11
201026PH00403,2010,26PH00,403,1,1,2,eneheuvel,26-09-11
201026PH009999,2010,26PH00,9999,2,1,3,eneheuvel,26-09-11
201026PW00108,2010,26PW00,108,0,1,1,eneheuvel,26-09-11
201026PW00110,2010,26PW00,110,2,1,3,eneheuvel,26-09-11
201026PW00207,2010,26PW00,207,1,0,1,eneheuvel,26-09-11
201026PW00212,2010,26PW00,212,1,0,1,eneheuvel,26-09-11
201026PW00302,2010,26PW00,302,21,30,51,eneheuvel,26-09-11
201026PW00303,2010,26PW00,303,29,30,59,eneheuvel,26-09-11
201026PW00308,2010,26PW00,308,2,1,3,eneheuvel,26-09-11
201026PW00309,2010,26PW00,309,36,35,71,eneheuvel,26-09-11
201026PW00310,2010,26PW00,310,10,7,17,eneheuvel,26-09-11
201026PW00311,2010,26PW00,311,14,24,38,eneheuvel,26-09-11
201026PW00312,2010,26PW00,312,2,6,8,eneheuvel,26-09-11
201026PW00313,2010,26PW00,313,0,4,4,eneheuvel,26-09-11
201026PW009999,2010,26PW00,9999,1,0,1,eneheuvel,26-09-11
201026ZZ00103,2010,26ZZ00,103,1,0,1,eneheuvel,26-09-11
201026ZZ00201,2010,26ZZ00,201,2,0,2,eneheuvel,26-09-11
201026ZZ00202,2010,26ZZ00,202,184,214,398,eneheuvel,26-09-11
201026ZZ00203,2010,26ZZ00,203,11,11,22,eneheuvel,26-09-11
201026ZZ00204,2010,26ZZ00,204,3,2,5,eneheuvel,26-09-11
201026ZZ00205,2010,26ZZ00,205,0,1,1,eneheuvel,26-09-11
201026ZZ00207,2010,26ZZ00,207,0,1,1,eneheuvel,26-09-11
201026ZZ00208,2010,26ZZ00,208,3,2,5,eneheuvel,26-09-11
201026ZZ00210,2010,26ZZ00,210,1,1,2,eneheuvel,26-09-11
201026ZZ00211,2010,26ZZ00,211,1,0,1,eneheuvel,26-09-11
201026ZZ00214,2010,26ZZ00,214,0,1,1,eneheuvel,26-09-11
201026ZZ00216,2010,26ZZ00,216,1,1,2,eneheuvel,26-09-11
201026ZZ00302,2010,26ZZ00,302,1,0,1,eneheuvel,26-09-11
201026ZZ00309,2010,26ZZ00,309,0,1,1,eneheuvel,26-09-11
201026ZZ00313,2010,26ZZ00,313,1,1,2,eneheuvel,26-09-11
201026ZZ00502,2010,26ZZ00,502,2,5,7,eneheuvel,26-09-11
201026ZZ009999,2010,26ZZ00,9999,1,3,4,eneheuvel,26-09-11
201027AA00102,2010,27AA00,102,1,0,1,eneheuvel,26-09-11
201027AA00106,2010,27AA00,106,1,2,3,eneheuvel,26-09-11
201027AA00201,2010,27AA00,201,1,1,2,eneheuvel,26-09-11
201027AA00202,2010,27AA00,202,4,1,5,eneheuvel,26-09-11
201027AA00203,2010,27AA00,203,6,8,14,eneheuvel,26-09-11
201027AA00204,2010,27AA00,204,4,10,14,eneheuvel,26-09-11
201027AA00205,2010,27AA00,205,2,2,4,eneheuvel,26-09-11
201027AA00206,2010,27AA00,206,0,1,1,eneheuvel,26-09-11
201027AA00207,2010,27AA00,207,97,66,163,eneheuvel,26-09-11
201027AA00208,2010,27AA00,208,174,146,320,eneheuvel,26-09-11
201027AA00210,2010,27AA00,210,1,0,1,eneheuvel,26-09-11
201027AA00214,2010,27AA00,214,1,1,2,eneheuvel,26-09-11
201027AA00216,2010,27AA00,216,1,0,1,eneheuvel,26-09-11
201027AA00302,2010,27AA00,302,0,1,1,eneheuvel,26-09-11
201027AA00303,2010,27AA00,303,3,2,5,eneheuvel,26-09-11
201027AA00304,2010,27AA00,304,0,1,1,eneheuvel,26-09-11
201027AA00306,2010,27AA00,306,1,1,2,eneheuvel,26-09-11
201027AA00307,2010,27AA00,307,2,5,7,eneheuvel,26-09-11
201027AA00308,2010,27AA00,308,2,2,4,eneheuvel,26-09-11
201027AA00309,2010,27AA00,309,1,0,1,eneheuvel,26-09-11
201027AA00312,2010,27AA00,312,1,0,1,eneheuvel,26-09-11
201027AA00401,2010,27AA00,401,1,2,3,eneheuvel,26-09-11
201027AA00502,2010,27AA00,502,2,0,2,eneheuvel,26-09-11
201027AA009999,2010,27AA00,9999,0,1,1,eneheuvel,26-09-11
201027NU00103,2010,27NU00,103,1,0,1,eneheuvel,26-09-11
201027NU00104,2010,27NU00,104,1,0,1,eneheuvel,26-09-11
201027NU00108,2010,27NU00,108,0,1,1,eneheuvel,26-09-11
201027NU00201,2010,27NU00,201,0,1,1,eneheuvel,26-09-11
201027NU00202,2010,27NU00,202,1,0,1,eneheuvel,26-09-11
201027NU00203,2010,27NU00,203,5,8,13,eneheuvel,26-09-11
201027NU00204,2010,27NU00,204,9,6,15,eneheuvel,26-09-11
201027NU00205,2010,27NU00,205,2,1,3,eneheuvel,26-09-11
201027NU00206,2010,27NU00,206,0,1,1,eneheuvel,26-09-11
201027NU00207,2010,27NU00,207,39,23,62,eneheuvel,26-09-11
201027NU00208,2010,27NU00,208,164,161,325,eneheuvel,26-09-11
201027NU00210,2010,27NU00,210,1,1,2,eneheuvel,26-09-11
201027NU00211,2010,27NU00,211,1,0,1,eneheuvel,26-09-11
201027NU00301,2010,27NU00,301,1,1,2,eneheuvel,26-09-11
201027NU00304,2010,27NU00,304,3,0,3,eneheuvel,26-09-11
201027NU00305,2010,27NU00,305,1,0,1,eneheuvel,26-09-11
201027NU00306,2010,27NU00,306,1,0,1,eneheuvel,26-09-11
201027NU00502,2010,27NU00,502,1,2,3,eneheuvel,26-09-11
201027NU009999,2010,27NU00,9999,2,1,3,eneheuvel,26-09-11
201027UB00104,2010,27UB00,104,1,0,1,eneheuvel,26-09-11
201027UB00105,2010,27UB00,105,0,1,1,eneheuvel,26-09-11
201027UB00201,2010,27UB00,201,1,0,1,eneheuvel,26-09-11
201027UB00202,2010,27UB00,202,2,3,5,eneheuvel,26-09-11
201027UB00203,2010,27UB00,203,8,4,12,eneheuvel,26-09-11
201027UB00204,2010,27UB00,204,2,1,3,eneheuvel,26-09-11
201027UB00205,2010,27UB00,205,0,1,1,eneheuvel,26-09-11
201027UB00207,2010,27UB00,207,11,9,20,eneheuvel,26-09-11
201027UB00208,2010,27UB00,208,190,133,323,eneheuvel,26-09-11
201027UB00209,2010,27UB00,209,1,0,1,eneheuvel,26-09-11
201027UB00210,2010,27UB00,210,0,2,2,eneheuvel,26-09-11
201027UB00212,2010,27UB00,212,1,0,1,eneheuvel,26-09-11
201027UB00216,2010,27UB00,216,1,1,2,eneheuvel,26-09-11
201027UB00302,2010,27UB00,302,0,1,1,eneheuvel,26-09-11
201027UB00305,2010,27UB00,305,1,1,2,eneheuvel,26-09-11
201027UB00306,2010,27UB00,306,0,1,1,eneheuvel,26-09-11
201027UB00307,2010,27UB00,307,2,0,2,eneheuvel,26-09-11
201027UB00308,2010,27UB00,308,1,1,2,eneheuvel,26-09-11
201027UB00309,2010,27UB00,309,1,2,3,eneheuvel,26-09-11
201027UB00311,2010,27UB00,311,1,1,2,eneheuvel,26-09-11
201027UB00401,2010,27UB00,401,1,0,1,eneheuvel,26-09-11
201027UB00502,2010,27UB00,502,4,2,6,eneheuvel,26-09-11
201027UB009999,2010,27UB00,9999,2,0,2,eneheuvel,26-09-11
201027XH00201,2010,27XH00,201,1,0,1,eneheuvel,26-09-11
201027XH00202,2010,27XH00,202,0,1,1,eneheuvel,26-09-11
201027XH00203,2010,27XH00,203,1,0,1,eneheuvel,26-09-11
201027XH00209,2010,27XH00,209,3,2,5,eneheuvel,26-09-11
201027XH00210,2010,27XH00,210,6,6,12,eneheuvel,26-09-11
201027XH00212,2010,27XH00,212,0,2,2,eneheuvel,26-09-11
201027XH00214,2010,27XH00,214,4,1,5,eneheuvel,26-09-11
201027XH00215,2010,27XH00,215,14,18,32,eneheuvel,26-09-11
201027XH00216,2010,27XH00,216,132,90,222,eneheuvel,26-09-11
201027XH00304,2010,27XH00,304,1,1,2,eneheuvel,26-09-11
201027XH00311,2010,27XH00,311,1,0,1,eneheuvel,26-09-11
201027XH00403,2010,27XH00,403,0,1,1,eneheuvel,26-09-11
201027XJ00201,2010,27XJ00,201,0,1,1,eneheuvel,26-09-11
201027XJ00204,2010,27XJ00,204,1,1,2,eneheuvel,26-09-11
201027XJ00207,2010,27XJ00,207,1,0,1,eneheuvel,26-09-11
201027XJ00211,2010,27XJ00,211,0,2,2,eneheuvel,26-09-11
201027XJ00213,2010,27XJ00,213,0,1,1,eneheuvel,26-09-11
201027XJ00302,2010,27XJ00,302,19,8,27,eneheuvel,26-09-11
201027XJ00303,2010,27XJ00,303,4,5,9,eneheuvel,26-09-11
201027XJ00306,2010,27XJ00,306,3,1,4,eneheuvel,26-09-11
201027XJ00307,2010,27XJ00,307,0,1,1,eneheuvel,26-09-11
201027XJ00308,2010,27XJ00,308,2,0,2,eneheuvel,26-09-11
201027XJ00309,2010,27XJ00,309,7,2,9,eneheuvel,26-09-11
201027XJ00311,2010,27XJ00,311,28,16,44,eneheuvel,26-09-11
201027XJ00312,2010,27XJ00,312,177,95,272,eneheuvel,26-09-11
201027XJ00313,2010,27XJ00,313,49,17,66,eneheuvel,26-09-11
201027XJ009999,2010,27XJ00,9999,2,1,3,eneheuvel,26-09-11
201027YN00109,2010,27YN00,109,2,2,4,eneheuvel,26-09-11
201027YN00110,2010,27YN00,110,0,3,3,eneheuvel,26-09-11
201027YN00201,2010,27YN00,201,1,1,2,eneheuvel,26-09-11
201027YN00202,2010,27YN00,202,1,1,2,eneheuvel,26-09-11
201027YN00203,2010,27YN00,203,0,1,1,eneheuvel,26-09-11
201027YN00204,2010,27YN00,204,0,1,1,eneheuvel,26-09-11
201027YN00206,2010,27YN00,206,1,0,1,eneheuvel,26-09-11
201027YN00207,2010,27YN00,207,0,1,1,eneheuvel,26-09-11
201027YN00208,2010,27YN00,208,2,1,3,eneheuvel,26-09-11
201027YN00210,2010,27YN00,210,13,13,26,eneheuvel,26-09-11
201027YN00211,2010,27YN00,211,2,4,6,eneheuvel,26-09-11
201027YN00212,2010,27YN00,212,7,5,12,eneheuvel,26-09-11
201027YN00213,2010,27YN00,213,2,0,2,eneheuvel,26-09-11
201027YN00214,2010,27YN00,214,3,0,3,eneheuvel,26-09-11
201027YN00215,2010,27YN00,215,6,5,11,eneheuvel,26-09-11
201027YN00216,2010,27YN00,216,155,99,254,eneheuvel,26-09-11
201027YN00302,2010,27YN00,302,1,2,3,eneheuvel,26-09-11
201027YN00303,2010,27YN00,303,1,2,3,eneheuvel,26-09-11
201027YN00305,2010,27YN00,305,0,1,1,eneheuvel,26-09-11
201027YN00308,2010,27YN00,308,0,1,1,eneheuvel,26-09-11
201027YN00311,2010,27YN00,311,1,0,1,eneheuvel,26-09-11
201027YN00312,2010,27YN00,312,1,0,1,eneheuvel,26-09-11
201027YN00403,2010,27YN00,403,0,2,2,eneheuvel,26-09-11
201027YN009999,2010,27YN00,9999,2,1,3,eneheuvel,26-09-11
201028AM00102,2010,28AM00,102,1,1,2,eneheuvel,26-09-11
201028AM00207,2010,28AM00,207,2,1,3,eneheuvel,26-09-11
201028AM00208,2010,28AM00,208,1,1,2,eneheuvel,26-09-11
201028AM00211,2010,28AM00,211,1,1,2,eneheuvel,26-09-11
201028AM00214,2010,28AM00,214,0,1,1,eneheuvel,26-09-11
201028AM00302,2010,28AM00,302,8,2,10,eneheuvel,26-09-11
201028AM00305,2010,28AM00,305,1,0,1,eneheuvel,26-09-11
201028AM00307,2010,28AM00,307,1,0,1,eneheuvel,26-09-11
201028AM00309,2010,28AM00,309,5,2,7,eneheuvel,26-09-11
201028AM00310,2010,28AM00,310,1,0,1,eneheuvel,26-09-11
201028AM00311,2010,28AM00,311,34,8,42,eneheuvel,26-09-11
201028AM00312,2010,28AM00,312,191,152,343,eneheuvel,26-09-11
201028AM00313,2010,28AM00,313,8,5,13,eneheuvel,26-09-11
201028DJ00106,2010,28DJ00,106,2,1,3,eneheuvel,26-09-11
201028DJ00107,2010,28DJ00,107,3,2,5,eneheuvel,26-09-11
201028DJ00108,2010,28DJ00,108,1,0,1,eneheuvel,26-09-11
201028DJ00201,2010,28DJ00,201,1,0,1,eneheuvel,26-09-11
201028DJ00202,2010,28DJ00,202,3,0,3,eneheuvel,26-09-11
201028DJ00203,2010,28DJ00,203,2,5,7,eneheuvel,26-09-11
201028DJ00204,2010,28DJ00,204,0,1,1,eneheuvel,26-09-11
201028DJ00205,2010,28DJ00,205,5,3,8,eneheuvel,26-09-11
201028DJ00206,2010,28DJ00,206,2,2,4,eneheuvel,26-09-11
201028DJ00207,2010,28DJ00,207,11,8,19,eneheuvel,26-09-11
201028DJ00208,2010,28DJ00,208,9,10,19,eneheuvel,26-09-11
201028DJ00209,2010,28DJ00,209,1,0,1,eneheuvel,26-09-11
201028DJ00210,2010,28DJ00,210,1,1,2,eneheuvel,26-09-11
201028DJ00211,2010,28DJ00,211,4,3,7,eneheuvel,26-09-11
201028DJ00212,2010,28DJ00,212,1,2,3,eneheuvel,26-09-11
201028DJ00213,2010,28DJ00,213,3,2,5,eneheuvel,26-09-11
201028DJ00214,2010,28DJ00,214,1,1,2,eneheuvel,26-09-11
201028DJ00215,2010,28DJ00,215,0,1,1,eneheuvel,26-09-11
201028DJ00216,2010,28DJ00,216,3,0,3,eneheuvel,26-09-11
201028DJ00302,2010,28DJ00,302,9,2,11,eneheuvel,26-09-11
201028DJ00303,2010,28DJ00,303,1,3,4,eneheuvel,26-09-11
201028DJ00304,2010,28DJ00,304,2,0,2,eneheuvel,26-09-11
201028DJ00305,2010,28DJ00,305,2,4,6,eneheuvel,26-09-11
201028DJ00306,2010,28DJ00,306,4,3,7,eneheuvel,26-09-11
201028DJ00307,2010,28DJ00,307,1,6,7,eneheuvel,26-09-11
201028DJ00308,2010,28DJ00,308,3,3,6,eneheuvel,26-09-11
201028DJ00309,2010,28DJ00,309,3,0,3,eneheuvel,26-09-11
201028DJ00311,2010,28DJ00,311,1,0,1,eneheuvel,26-09-11
201028DJ00312,2010,28DJ00,312,1,0,1,eneheuvel,26-09-11
201029UB00108,2010,29UB00,108,1,0,1,eneheuvel,26-09-11
